A,IP,DP,IT,MT,V,R
-0.00028901734104051107,0.0635838150277815,-0.049132947978310026,0.002890173381511811,0.002890173381496252,0.008670520229470307,-0.007434534529015113
-8.333333333333333e-05,-0.03583333333332298,-0.10833333333266588,0.0,0.0008333333400000508,-0.003333333332946232,0.0015140749270212838
-2.021099337273174e-17,-0.013333333333105676,-0.04333333333384039,0.0008333333249992898,-0.0016666666649993406,-0.010000000000538259,0.009113198753835684
-0.00016666666666666666,0.04916666666643901,-0.010833333333747254,0.0008333333249992898,0.0008333333400000508,0.003333333332946232,-0.007222061629240246
8.333333333333333e-05,0.007499999999275638,-0.03083333333342129,-0.0008333333250005833,0.0008333333400000508,0.0041666666663952535,-0.014344400166551996
8.333333333333333e-05,-0.03499999999941016,-0.0441666666665011,-0.0008333333250005833,0.0008333333399987572,0.0058333333332932545,-0.018046506242108688
-2.021099337273174e-17,-0.044166666666526966,-0.012500000000413921,0.0,-1.2935035758548313e-15,0.0016666666668980017,-0.009620180909123479
0.00016666666666666666,0.017500000000305268,0.03916666666666667,0.0016666666649993406,-0.002500000004999391,0.0008333333334490008,0.0038010756858378753
0.0006666666666666666,0.02416666666686069,-0.01499999999975682,1.2935035758548313e-15,-0.0008333333400013443,0.0025000000003470024,-0.005021453909208584
-8.333333333333333e-05,-0.046666666665875045,-0.029166666666744275,-0.0008333333400000508,-0.0008333333399987572,0.010833333333137489,0.0021714548481718845
2.021099337273174e-17,0.045833333333157415,0.1500000000010762,0.0016666666649993406,0.0008333333250005833,0.0,0.0008286146126661657
-8.333333333333333e-05,0.0,-0.047499999999829255,0.0,0.002500000004999391,-0.000833333333449021,0.0025275626463311103
2.021099337273174e-17,-0.048333333333718795,0.0224999999990842,-0.0008333333250005833,-0.0008333333399987572,0.0024999999994972516,0.007467927324916753
-8.333333333333333e-05,-0.035000000000610536,-0.004166666665999219,0.0016666666800001016,-0.004166666654999264,0.004166666667245024,-0.022902219468707012
