Window_Start_Time,A,IP,DP,IT,MT,V,R
2025-07-28 08:00:00,0.0002919031622842556,-0.00018263253377269237,0.000370477624448022,0.00011898786478627248,-8.758382107034136e-05,-3.753540497831289e-07,0.022331125167467464
2025-07-28 08:30:00,0.00031327411196755946,-0.0007415344555138909,0.00042843316877122777,0.00011216342675330268,0.00023446591207011152,-2.2264033020520315e-07,0.03559922384793051
2025-07-28 09:00:00,-0.000484336123049083,2.2242328750021375e-05,-0.0025846339444777285,0.0001554135534211869,-0.0007123199913311346,2.7293919516700795e-07,0.00028132739991569247
2025-07-28 09:30:00,-0.005472289799664015,-0.01556742217224709,-0.6967947341255869,-0.00039508502998915134,-0.016639305716523445,-1.1897993834660176e-07,-0.5326178611122427
2025-07-28 10:00:00,-0.010370588582167859,0.014943431714167354,0.8289037920192232,0.0005145796421877774,0.0048516385003504305,1.1580705330965403e-06,0.4865559779383686
2025-07-28 10:30:00,-1.7004098611186703e-05,0.0012207158275841892,-0.0022762433427303227,0.0012083159861899261,0.00216501296040168,-8.196009956677671e-07,0.024415891509014152
2025-07-28 11:00:00,-0.00724447818970507,0.0005454114360998354,-0.6333540112545816,0.0018598658112940454,0.0001660762248663847,-1.1733654225129557e-06,-0.6266986211941579
2025-07-28 11:30:00,0.01506933458176786,-0.020769328050041527,1.1551981319947395,-0.00018222409794736922,0.003834147136310388,1.0035094210998723e-07,0.6871067335402862
2025-07-28 12:00:00,-0.0014734144778987828,-0.014387144992734975,0.01917467435397761,-0.0006027119386930935,0.006658658978763622,-3.483975947042478e-07,0.2835249974456007
2025-07-28 12:30:00,0.0037082514734774067,-0.001964636542016817,0.02522102161105279,-0.0008840864484283244,0.0014325474804518033,-2.8381099492468994e-07,0.06431807015440553
2025-07-28 13:00:00,0.0001432225871652365,-0.0006687931618282246,-0.031747726124115395,-0.0006059457638864585,0.0002934983966460726,2.914487020117472e-07,0.002049994057466302
2025-07-28 13:30:00,0.0016254923309093725,-0.0001340413187442876,-0.04992482340948644,-0.0002550698365311624,0.0007728646967510633,1.1538661276213639e-07,0.5635996504686616
2025-07-28 14:00:00,0.00037436948541769215,0.015787112958649135,0.016875481540774593,0.00012348998128175516,0.0021716167974887074,5.864285359103462e-07,0.07967522513888431
2025-07-28 14:30:00,-0.001343368120582861,0.0030577814692966374,0.07487817861886431,0.00015811371073807227,-0.0001820135099556742,-7.416126529567805e-07,-1.6769805196503543e-05
2025-07-28 15:00:00,-0.002040071213067647,-0.0018804646369680355,0.009350048451959627,8.333703956969987e-05,-0.0003379611244126845,5.88791808735774e-07,0.2573067178312829
2025-07-28 15:30:00,-0.00019482177108556725,-0.0008704223521285203,0.01062363714101903,7.073523157742363e-05,7.641561376907566e-05,3.108455003377617e-07,-2.970872613195651e-06
2025-07-28 16:00:00,-0.0024244739548638285,0.0032696139321999056,-0.0021224573011676615,0.00039763229382626256,-0.002417318964762386,-1.3747086983309342e-08,-4.1226627460557065e-05
2025-07-28 16:30:00,-0.00019565175078486025,0.0034930429829910783,-0.009212117673066298,0.00019864683754569577,-0.000994075700954607,1.2862479465954978e-09,-5.037167054185884e-06
2025-07-28 17:00:00,-0.004342762081576775,0.0059426347227177195,-0.0032729087824278002,0.0003465792614790654,-0.002912143945991707,9.474492809696024e-07,0.9314990392128827
2025-07-28 17:30:00,0.0011868023990454217,-0.004877544235464982,-0.016413225171536566,-0.00015090562845062333,0.0018372157868501557,-7.453671442430621e-07,-0.5353879641428126
2025-07-28 18:00:00,-0.0007463431207772422,-0.000773197120328905,0.033307948668154834,-9.178827550104458e-05,-0.0002189763488374888,-4.6536832102852377e-07,-0.0032165585624178007
2025-07-28 18:30:00,0.0014245116059406896,-0.001512584369655926,-0.026751616583827385,-1.121199279716418e-05,0.00013419453070824118,-2.3664390243370525e-07,-0.0032783476066828143
2025-07-28 19:00:00,0.0006294468973934564,-0.0018157708057446908,0.010754318398306118,-8.772802656729334e-05,0.0005968218700174648,-4.860658248474505e-07,-0.48751576348515424
2025-07-28 19:30:00,0.00044376786345378484,-0.003355085628912767,-0.012061285355362345,-0.00017655326875232522,0.0004762901320027269,3.760985065362997e-07,-0.0695394677096197
2025-07-28 20:00:00,-5.483046383833488e-05,0.0006493774429592627,0.019020687351160696,-0.000127237912826354,0.0018222328466423992,5.324567562382202e-07,-0.1517665910923549
2025-07-28 20:30:00,-0.000381049760759731,-0.009185006246094194,-4.4083817350116e-05,-0.0005788380703214112,-0.0003046501547645654,-1.732980806318294e-09,0.03830509018433476
2025-07-28 21:00:00,0.0007148697612246089,0.00037038111554573875,-0.009255081635168258,-2.3367828806179095e-05,-0.0008018467858784789,-3.935013235703969e-07,-0.2147852826325722
2025-07-28 21:30:00,-0.0006543073854295213,-7.606411748016688e-05,0.019408587206034694,0.00011768673491993544,-0.0008296213056961967,6.780219049221271e-08,0.14312117836432567
2025-07-28 22:00:00,0.001104431445220333,0.005579089585965121,-0.02202140696485307,0.0003569871077980252,-0.0016524799716714034,-6.633391790837543e-07,0.06956963947184876
2025-07-28 22:30:00,-0.0007341482293297978,-0.00017803979839212905,0.005262349761383616,0.00011026710452866842,0.0010752652067016408,3.004425271643634e-07,0.12560169197024423
2025-07-28 23:00:00,-0.0033307856966611807,0.009617499182730818,0.001494390736252674,8.055263282888592e-05,-0.002415476703908706,7.241668153115206e-07,0.5752650467823486
2025-07-28 23:30:00,-0.00013585119996864024,0.0038030594567182246,0.0016773011496889862,-3.202826994454161e-05,-0.0002085691874267334,4.788834406136541e-07,0.03113545989147383
2025-07-29 00:00:00,-0.00019024991266615785,-0.006550960811257961,0.010832884844432901,-0.0002504462899846028,-0.0007012925879350271,-3.6778687853496816e-07,-0.20851855659395183
2025-07-29 00:30:00,0.00019096643961760817,-0.008122236831183773,-0.008438992516662575,-3.718590389389942e-05,0.0008118702684549331,2.2503672098613592e-07,-0.24339609414027621
2025-07-29 01:00:00,0.001624197983501375,-0.004754201038790182,0.007172013443401564,-0.00030293309015581084,0.0016225175677451256,-1.1792318529941948e-06,-0.6641896881261854
2025-07-29 01:30:00,-0.0035028467912196094,0.006523599989495017,-0.020001709204184443,0.00011370111818547582,-0.00326335259677252,3.7316211259164095e-07,0.5091686857055289
2025-07-29 02:00:00,0.0011823588142418876,-0.0023542209333236278,0.011703844867613816,-0.00011267504396714214,0.00436693470411766,-1.0837180293967684e-07,-0.1715548435448118
2025-07-29 02:30:00,-0.0004292402607672172,0.001637664432402225,-0.028010057823763646,7.477545129107996e-06,-0.0007735026006594481,2.7578599772275344e-08,0.14102006142317844
2025-07-29 03:00:00,0.002011075585815692,-0.003129553004402432,-0.007163175653226912,-2.9909571737753608e-05,0.0015759967813391898,6.678761283596355e-07,-0.5556579094988509
2025-07-29 03:30:00,0.0014139227593593152,-0.01507952266343745,0.037892859550678386,-0.00017820084372769526,0.0005766552860677652,-3.6014118922316583e-07,-0.4810528717259397
2025-07-29 04:00:00,-0.0022254560385118324,-0.0016573440326584767,-0.006273692363049209,-7.936060221418344e-05,-0.0019142440239639132,2.181366581333539e-09,0.11467919394859552
2025-07-29 04:30:00,-0.001523132243185021,0.006968208318591343,0.01755055774416073,-0.000115083953438591,0.0009248917158916584,-2.459159252069258e-07,0.8850322041650043
2025-07-29 05:00:00,-0.0005078269362530693,-0.006557879041704681,-0.00434322113522815,-0.00010073677437648375,-0.0005470310704632664,5.698862000873705e-07,0.1547466096953298
2025-07-29 05:30:00,0.0017932940552921666,-0.001436192682825149,-0.020584464682016624,0.0001631233904961232,0.0005551599664143719,-4.920421674642116e-07,-0.42887919318822443
2025-07-29 06:00:00,0.001987608685544238,-0.013059701492721136,0.013431324684900976,-0.00039986981315385514,0.00281466499121908,-1.0893188229297468e-06,-0.6890349146828997
2025-07-29 06:30:00,-0.0008293625115202813,0.0005044414379259421,-0.01047894974177517,3.250191240366569e-05,-0.0018903072730190051,8.113219448349902e-07,0.045696267763166855
2025-07-29 07:00:00,-0.002872607089015676,0.005044278909114953,0.03387424955948491,-0.00014498520596084471,0.0004614304348356947,1.5329552286809179e-07,0.9713366885869357
2025-07-29 07:30:00,-2.7087756165046994e-05,0.0013104147989612105,-0.032581702962131566,-7.532345606655144e-05,1.350894175688621e-05,-3.546769722725802e-07,-0.12820931897525695
2025-07-29 08:00:00,0.0020447646791187882,-0.0034395307488378443,0.0035953942053152566,6.620128332137008e-05,0.0017113935026097323,-1.3361443647124136e-06,-0.11132425902707709
2025-07-29 08:30:00,0.0002935434892632492,0.0024772853251655525,-0.011225989925939792,0.0001286964085025972,4.723688433227472e-05,-4.743094703443953e-07,-0.033711574694812875
2025-07-29 09:00:00,0.0014152920652695453,0.0018956505323399768,-0.01320366822470743,0.000535090275950362,-0.002451718407085593,5.165663159780309e-07,-0.5133942667386671
2025-07-29 09:30:00,0.003453990610328642,-0.004868427230101931,0.011230868544590883,-6.619718364086559e-05,0.0029995305173872956,-5.984250058685688e-08,-0.6420967134434565
2025-07-29 10:00:00,0.000651118995450447,0.0071277600069135,0.002214589431417203,0.00013592039830460071,-0.002253752736407251,8.035777044371025e-07,0.16110159505406013
2025-07-29 10:30:00,0.002166952552643582,-0.004892160020674669,0.0027618844283037363,0.00011821640457270565,0.0007704712132886667,-1.8836271077836498e-07,-0.3401786158157693
2025-07-29 11:00:00,0.0027136959863389445,-0.006248306288327827,0.008024515561750836,-0.0002879649149278322,0.002199102451830783,2.443351659066863e-07,-0.6954537196402869
2025-07-29 11:30:00,0.00020418842276363373,0.002554850845673688,-0.0248813770551895,4.0877242415954994e-05,-0.001195936378458597,3.459817763892122e-07,-0.13406192522000798
2025-07-29 12:00:00,-0.0006480471559267745,-0.00214729502312449,0.010595937030103631,2.3938482288186923e-05,-0.00026281273106728875,-1.9786297409744366e-07,0.3257618453002633
2025-07-29 12:30:00,0.0006003547340402818,-0.008003946419706883,-0.007850756338929982,-0.00030254136643592357,0.001405346145786173,1.3195915015245516e-06,-0.09495189655779245
2025-07-29 13:00:00,-0.0005529451250209766,0.008654695978291188,-0.0069150304860716725,-1.594227080048749e-05,-0.001121832523275721,2.9375949440622167e-07,0.2872571400181515
2025-07-29 13:30:00,-0.0006023209718535931,0.0014201190120494427,-0.002873737488495983,-3.2577462822688255e-06,1.618769988159533e-05,-2.9121036858062566e-07,0.2831634197988643
2025-07-29 14:00:00,0.0015261771597333306,0.0007390645935301907,-0.003198385864953496,6.112049852995996e-05,0.0007161776102596714,2.685342815434509e-07,-0.2864770922404597
2025-07-29 14:30:00,0.0020742331199708566,0.003732379385282332,0.0020784323358651923,0.00022933645112098872,-0.0005382299008292337,-1.2292292664340613e-06,-0.5067079103086005
2025-07-29 15:00:00,-0.0006717486551632863,-0.00014901378235956912,-0.004242300776288633,4.1271012664467245e-05,-0.0014826271957219907,3.709085231742779e-07,-0.03682945722421851
2025-07-29 15:30:00,-0.0003098849845264325,-0.0010096803124681737,0.007483996106170396,9.255865389920523e-05,0.00040505793972421224,1.7116737657867936e-07,0.07831051163300097
2025-07-29 16:00:00,-0.0004099107476208819,-0.004039972025773944,-0.000562748804188231,6.533354691558219e-05,0.0002841986558094294,4.442922450023731e-07,-0.08603750384449707
2025-07-29 16:30:00,-0.0004532821761479624,-0.0018505128015756096,-0.013747878698543783,0.019736282251040363,0.02383346860089289,-3.5487799433090225e-07,-0.2580072079147057
2025-07-29 17:00:00,0.0006281670654976239,-0.022765785267029177,-0.005632933178331462,-0.0005523229821935663,-0.0012608437323163159,2.674732970000044e-07,-0.30111077962839133
2025-07-29 17:30:00,0.000310715609936967,0.002525027808319018,0.005161661105005994,5.5617373748626614e-06,0.0018405635929254955,9.527937890989994e-07,-0.050670318563700925
2025-07-29 18:00:00,-0.0006377456433073786,0.005715239154721678,0.0096310715608878,2.4471630834267714e-05,-0.002226918796885415,-3.780927734519849e-07,0.16754625505162926
2025-07-29 18:30:00,-3.3370411568409345e-06,-0.0005172413793324452,-0.013490915832324422,-5.858361343709869e-05,-0.00011642565804221377,-4.159020507972287e-08,0.14618396153845406
2025-07-29 19:00:00,-0.0007289581015943641,0.0014935113087042333,0.0005472747498241273,5.376344335928123e-05,-0.0005383759723914558,7.561855469038926e-09,0.3289256639015664
2025-07-29 19:30:00,-0.0006633296255098257,0.006456803855799418,-0.006873192435960852,0.00041082684527251543,-0.0006258806064293274,-2.797886523544719e-07,0.21484133182685744
2025-07-29 20:00:00,0.0006796440489432703,0.007264738598580841,-0.0033830181684493723,-4.671857466060448e-05,-0.00012458286961056445,4.9152060548758284e-08,-0.2622033665605118
2025-07-29 20:30:00,8.972932888394512e-05,-0.0027864293657250618,0.0005376344084603399,-0.00038895068509452863,-0.001341490543915456,-5.633582324434544e-07,0.3004139511695903
2025-07-29 21:00:00,-0.00029847979236188356,-0.001633296255184817,0.011757879124827496,-0.00021394141748611552,6.0808303114567786e-05,-3.251597851687089e-07,0.16619784106957672
2025-07-29 21:30:00,-0.000635891731553578,-0.00012458286971220303,-0.0060648869112752786,3.8561365228045485e-05,-0.00041045606215802706,3.9699741212458044e-07,0.12066637922610438
2025-07-29 22:00:00,-0.0010263255469039674,0.009101965146376153,0.002616611049173163,0.0003863552092325793,0.00027808676175740914,-3.6296906251390353e-07,0.864954131525223
2025-07-29 22:30:00,-0.0038012606599925843,0.016352243233041613,0.0014041527621507896,0.0005276232846941098,-0.00616203188549503,3.1003607423062403e-07,1.273593394348154
2025-07-29 23:00:00,0.0018943270300333704,-0.00044011865034119304,-0.009076010381831232,0.0006036336641380442,0.0033997033790658417,9.074226562847414e-08,-0.5294060863422935
2025-07-29 23:30:00,0.003160548757879125,-0.0008943270302792368,0.018942157953409422,-0.000178717090344804,0.0034501297741935224,2.797886523544613e-07,-1.213408584429115
2025-07-30 00:00:00,-0.00010418984056358918,0.012550982573245169,-0.025912495365370714,-0.0005283648529254704,-0.0012751205036929563,-7.561855469038926e-09,0.14639248677117844
2025-07-30 00:30:00,-0.0019273266592510197,0.0014471635148909894,0.04451464590291027,-0.00017982943928804553,-0.0027597330374415988,-1.395162334037817e-06,0.71669778346872
2025-07-30 01:00:00,-0.0004783092324805339,0.0003555802745552819,0.023851687059614924,-0.0002947719673414445,0.0018976640715684496,-8.355850293288873e-07,0.05920145203065422
2025-07-30 01:30:00,0.0003333333333333333,0.00016907675216346703,-0.0261605487580679,-4.44938816462127e-05,-0.0027100482052725035,-2.6466494141638696e-07,-0.11724183683979995
2025-07-30 02:00:00,0.0001245828698553949,-0.0036588802372136842,-0.006135335557829456,-0.0001171672242715358,0.00022061549813122094,-3.780927734521219e-09,-0.00846799705553804
2025-07-30 02:30:00,-0.0002525027808676307,0.0011331108636498458,-0.007109010011145571,0.00010901001170199323,-0.0017578791224248888,-3.8187370118649913e-07,0.09089717540318593
2025-07-30 03:00:00,0.0006651835372636262,-0.0008806080828236533,0.0032832777160884587,9.269559110176753e-06,-0.000255839820667372,-7.750901855765653e-07,-0.2215629756073004
2025-07-30 03:30:00,-0.0003978494623655914,0.004887282165350512,-0.00022840192817596316,0.000111605483959974,-0.0030341119745938712,9.452319336299605e-07,0.20526123441958727
2025-07-30 04:00:00,-6.859473489061921e-05,0.0007552836486456672,0.002162031887340179,-0.00016796440037825856,0.00010233592865393514,-8.885180176121633e-07,0.060308016177503955
2025-07-30 04:30:00,-0.00020726733407489803,0.0015068594732551665,0.012103448275664086,-3.1145719955548114e-05,-0.000499443827586129,6.427577148683613e-08,0.061260049374346134
2025-07-30 05:00:00,-0.0006996662958843159,0.004024100853073359,0.0010600667405524075,-6.117908476087921e-05,-0.0012536151323024566,-3.5918813477938586e-07,0.1681297480310283
2025-07-30 05:30:00,0.0005450500556173526,-0.002691879866371018,-0.004054505005450313,-0.0001201334840489961,0.0013744901733703386,-3.213788574341877e-07,0.022267795958551287
2025-07-30 06:00:00,-0.0007030033370411568,0.0001627734520937269,0.0032821653687240106,-4.523544560622011e-05,-0.00013570633902109836,7.561855469039627e-08,0.3357584930233148
2025-07-30 06:30:00,-0.0006848350018539117,0.00191768631808015,-0.0065747126437205195,-5.7100482447207074e-05,0.00024768261136810576,-9.149845117538013e-07,0.28156398452786624
2025-07-30 07:00:00,0.00030737856878012605,-0.0010526510941072102,0.00010381905835187711,2.9662611789908387e-06,3.7078235506161474e-05,5.368917383018164e-07,-0.17011431275534383
2025-07-30 07:30:00,-0.0016514645902855024,0.0011568409341638727,0.0038183166477849936,-2.9662588565087653e-05,-0.0006262513907450619,1.5501803711531728e-07,0.43653993593216284
2025-07-30 08:00:00,-0.0005672969966629589,0.00048572487963524446,-0.007360771227111857,-0.00019243603515018714,0.0012780867618020703,5.028633886911429e-07,0.2067209385746917
2025-07-30 08:30:00,0.0013181312569521691,-0.0031308861699868317,2.1505376235425967e-05,2.0393027986618878e-05,0.0010274378918577504,5.028633886911394e-07,-0.48872070820274244
2025-07-30 09:00:00,1.1494252873563218e-05,0.003170930663649761,-0.006481646273630929,7.415654950609108e-07,-0.001229143494727582,-8.847370898776456e-07,-0.13468219139939952
2025-07-30 09:30:00,-0.0006622172784575454,-0.0013344456804809215,-0.00969113830193194,-1.8168332569504636e-05,-0.00012754913339279238,1.2439252246570279e-06,0.44095748840927423
2025-07-30 10:00:00,-0.00024731182795698927,0.0005880608087116186,0.016799777530488252,-0.0001149425325919131,-0.0006677790104116065,-5.29329882832781e-07,-4.366956121723226e-06
2025-07-30 10:30:00,-0.0006510938079347423,0.0011813125693471902,0.004664812754769214,-0.00025621060605117494,0.0006933629920578615,-3.780927734517706e-09,-1.2195774234905923e-05
2025-07-30 11:00:00,0.001225435669262143,-0.006916944753418686,-0.004740823136808558,-0.00027474971966636797,0.003074527251190112,-6.843479199480948e-07,2.850111826983566e-05
2025-07-30 11:30:00,0.00040378197997775306,0.0014968483499006706,-0.005181683351869688,0.00013459399374858688,-0.001114200967541737,-4.310257617352609e-07,-3.831598917378025e-06
2025-07-30 12:00:00,-0.0011171672228401928,0.005497589914849438,-0.01784649610677611,2.4471636574027963e-05,-0.0010096403408010341,3.024742187615219e-08,-2.709184389387835e-05
2025-07-30 12:30:00,-0.0002521319985168706,0.002177233963629258,-0.008680014831015014,-4.9684833036649326e-05,0.0008691138317018882,2.7978865235446833e-07,-1.1713312481378186e-06
2025-07-30 13:00:00,0.0006848350018539117,-0.002734890619062413,0.010474972191308959,0.00013162773363743432,-0.0001212458317908764,8.355850293288838e-07,-7.414664556100245e-06
2025-07-30 13:30:00,0.0001349647756766778,0.0022450871340121956,-0.009709306637077746,7.860585850939852e-05,-0.0015843529861401745,-5.293298828327599e-08,-7.214625158956445e-06
2025-07-30 14:00:00,-0.00016277345198368557,0.0019191694473878825,-0.0010645161291519684,-4.0415276262548664e-05,-0.0010526510930590552,5.671391601779721e-08,-6.335393417575512e-06
2025-07-30 14:30:00,0.0008620689655172414,-0.0008969225065153957,0.014738598442787795,-0.00014200963595109237,0.0014004449379311427,-4.045592675936264e-07,2.7223990116134412e-05
2025-07-30 15:00:00,0.00027734519836855766,0.001043752317294845,0.008155728587298064,0.0001049314045161147,-0.0006292176471857147,8.128994629217635e-07,7.947341022024696e-06
2025-07-30 15:30:00,-0.0011056729699666296,0.0022510196515262873,-0.01032703003364022,6.0808304916552075e-05,-0.0011679644026252427,9.414510058954428e-07,-4.093802391749763e-05
2025-07-30 16:00:00,-0.0005717463848720801,0.001117167222727389,-0.0033029291806133637,-3.299962938823632e-05,-0.00040897293303665105,-7.977757519836891e-07,-1.57708803302513e-05
2025-07-30 16:30:00,-0.0005372636262513904,-0.00014275120510617848,0.006554690396693835,0.00013904337997765488,-0.0010222469392657224,4.537113281423707e-08,-4.825835399759698e-05
2025-07-30 17:00:00,0.0005443084909158324,-0.001405635891565801,0.003647385984580923,-0.00029514274665191003,0.002357063400667442,-1.7014174805339164e-07,4.546517265670277e-05
2025-07-30 17:30:00,6.414534668149797e-05,-0.0016051167969695166,-0.0024238042270550843,9.714497786423668e-05,0.003024471635572836,-4.272448340007432e-07,-2.528561002693075e-06
2025-07-30 18:00:00,0.0009195402298850574,0.0006759362252906357,-0.0006325546902954439,0.00017871709314786508,-0.0010711902130811628,7.561855469038926e-09,-0.5579204255554868
2025-07-30 18:30:00,0.00021839080459770116,-0.0003659621800777497,-0.014190952910786026,9.195402493874655e-05,-0.00039562476834264094,-2.7978865235446833e-07,-0.21852026217047296
2025-07-30 19:00:00,0.00040452354467927326,-0.0002480533928127515,0.008269558769227282,0.0004256581385539249,-0.002503522432458262,-3.1003607423062403e-07,-0.136389718931201
2025-07-30 19:30:00,-0.0007067111605487578,0.0007934742307260737,0.0024508713385887454,-6.93363034037592e-05,-0.0007790137187987216,9.074226562847414e-08,0.16534743090157175
2025-07-30 20:00:00,0.000371523915461624,-0.00151464590303505,-0.00481238413022532,-0.00010567297228037512,0.0007437893937930866,3.780927734517706e-09,-0.1100208264761582
2025-07-30 20:30:00,0.00030552465702632554,0.00023433444602892654,0.010434556915113863,8.824620280309383e-05,-0.0009529106389988316,7.939948242491398e-08,-0.054782936278594804
2025-07-30 21:00:00,-0.0005087133852428624,0.0019473489061943674,-0.009755283648477152,0.00030886170253612976,-0.0024872080075859925,-2.646649414163905e-07,0.26681938143900236
2025-07-30 21:30:00,-0.0005027808676307008,0.0008872821653196631,-0.006270300333485875,2.3359290500493894e-05,-0.00012680756202444827,3.780927734517706e-09,0.06314542601894421
2025-07-30 22:00:00,0.0015298479792361884,-0.002390063032896034,-0.008031516499817372,0.0003348164605562663,0.0009681127212013662,-2.722267968854259e-07,-0.45600081051413505
2025-07-30 22:30:00,0.0006043752317389693,-0.0009035965886624041,-0.003561364479178795,9.751575483874125e-05,-0.0008728216533702106,3.1003607423062403e-07,-0.22699484676493675
2025-07-30 23:00:00,-0.0004582869855394883,-0.0003118279569630031,-0.0038394512420656243,-4.078605997766008e-05,-0.0006073414881423276,-1.852654589914695e-07,-0.09562985907859217
2025-07-30 23:30:00,0.0004690396737115313,-0.0007886540599424263,0.016165368928174724,-0.0001383018174192931,0.001383759731279154,-1.0586597656655549e-07,-0.20985135102179028
2025-07-31 00:00:00,-4.078605858361142e-05,0.00010752688145798844,0.01223989618115082,-0.00013533555597337147,0.0010304041516352106,-9.830412109751657e-08,0.016903651651091246
2025-07-31 00:30:00,3.485354097144976e-05,-0.0001004820169229256,-0.0047415647014898196,3.262884840930942e-05,-0.0007308120111457265,-2.7978865235446833e-07,0.10289661868585488
2025-07-31 01:00:00,-4.7460140897293286e-05,-1.2891871011856828e-13,0.00044716351489329157,6.04375241379096e-05,-0.0010582128297664181,-5.671391601779721e-08,0.0020451977443630975
2025-07-31 01:30:00,-0.0003615127919911012,0.0003882091212573393,-0.002493140526347027,-5.9695958976656064e-05,-0.0002528735620245115,1.0964690430107671e-07,0.3058416538243885
2025-07-31 02:00:00,0.0005691509084167594,-0.0005317018909416443,-0.0015977011492843975,-0.00011679643868744841,0.0008724508708565755,-4.2346390626622197e-07,-0.12445537599028096
2025-07-31 02:30:00,0.0012814238042269189,-0.001133481646457807,-0.0017423062658800932,5.41342216017934e-05,0.00024397478375962355,-4.915206054875793e-07,-0.5380232317978227
2025-07-31 03:00:00,0.0015228031145717463,-0.001424545791585787,-0.003484612532512519,-0.00020318872565070923,0.002136818688654055,-3.667499902484283e-07,-0.44345870680679217
2025-07-31 03:30:00,2.9662588060808304e-06,-0.00012940304038857163,-0.0014516129032856617,6.933629639599136e-05,-0.001032258064738514,3.1759792969966646e-07,0.09452841292949239
2025-07-31 04:00:00,-0.0004438264738598443,0.0005413422320521986,0.007245087133692201,6.30329985984435e-05,-0.00124619947835373,-3.818737011865026e-07,0.17048345067748022
2025-07-31 04:30:00,-0.0008987764182424916,0.0001549870227061248,-0.0010993696701151305,5.932517085551752e-06,-0.00045012977159051556,-2.079510253985933e-07,0.022641627782875883
2025-07-31 05:00:00,-0.0005876900259547646,-7.156099372570674e-05,0.0038791249536190555,-0.00013867259652947426,0.0010037078201112837,-4.1968297853170075e-07,0.16337253860981027
2025-07-31 05:30:00,0.00019948090470893587,-2.7437893981110576e-05,-0.0014171301446078794,-3.188728491663233e-05,0.0007931034513904,-2.38198447274749e-07,0.0029583329593944854
