A,IP,DP,IT,MT,V,R
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.0011666666650838426,0.00016666666680066557,0.001333333320000018,0.0013333333199999704,0.0,0.0
0.022333333333333334,0.005666666665850167,0.18775000000000808,0.0012499999950000055,0.015583333334999998,-8.497635083333337e-07,3.916580403872352
0.0,-0.0401666666673168,0.4285000000000915,0.004166666670000012,0.022583333339999994,0.0,0.0
0.0018408521303258096,-0.040834586466096126,0.04491478696731238,0.007344611528571435,0.03755639097857143,-6.389199310776945e-07,-0.6937043510382596
0.0001472005932517619,-0.014931034483040328,-0.002983314794441082,0.0009692250670745293,0.0016488691151279307,-5.63358232443456e-07,-0.007427501752294273
2.484241750092731e-05,-0.007867259918568011,-0.0036781609194085152,0.0008776418258509436,0.0010281794570189192,-2.419793750092696e-07,-0.0027541347780008626
1.1056446066762052e-05,-0.005833359784381106,-0.0039006242395468386,0.0009629423902396475,0.0012748241028677897,1.3944698740147072e-07,0.010597783852059691
-9.158324063774693e-05,-0.0036218020020451296,-0.0063811642567183175,0.0009866518350834274,-0.0007100482019132374,1.2855154297367452e-07,-0.023750383645244687
8.1572117167224e-06,-0.0035209492027640002,-0.0033559510567658982,0.0009595847226473842,0.0010426399711234609,1.7014174805339272e-07,0.016193124982581165
1.4089729328884146e-05,-0.00345198368541297,-0.004631442343602979,0.0009373377800222489,0.0012680756375973309,-2.1173195313311096e-07,0.01910018092534463
-9.269558769002727e-06,-0.002561735261582742,-0.0008895068597285391,0.0008654060041601792,0.000591027065072291,2.873505078235077e-07,0.010520033232868556
-1.7055988134965018e-05,-0.0026666666667372633,-0.002902855024612611,0.0009024842426028928,0.0011412680740378065,2.8356958008898785e-07,0.028329833653540925
-4.0786058583612e-06,-0.0015721171672715751,0.0020393029289909378,0.0008642936606229159,0.0002773451973971054,3.0247421876158696e-08,0.019491439666243615
-3.151649981460927e-05,-0.0018142380423665538,0.00010604375248427843,0.0008283277701223589,0.0008209121226473884,3.4028349610678535e-08,0.018736793168747313
-3.077493511308834e-05,-0.001733778271956876,-0.0034034111975440057,0.0007641824247163518,0.0007601038185984509,2.7600772461994823e-07,0.017453972983201994
-6.637004078605481e-05,0.0002821653687549771,-0.0014708935854650395,0.0007018909907452781,0.001259176861802011,-9.074226562847611e-08,0.008723232402194109
0.0,-0.001343715238967444,-0.0010745272525756406,0.0006878012610900996,0.0005109380835150159,-1.4745618164627369e-07,0.01885981062204141
-4.52354467927333e-05,-0.0015639599554878403,-0.0027078235076795397,0.0006759362255839746,-0.00015090841815350892,8.696133789395542e-08,0.005705329973908932
-9.269558769002727e-06,-0.0014223210977479083,-0.0015991842790738246,0.0006329254733259188,0.001087133849499452,-2.3819844727474978e-07,0.020874816201119313
4.449388209121309e-06,-0.0012280311454357388,-0.0010860215054261557,0.0005602521294327034,-2.4842417018903842e-05,-5.557963769744162e-07,0.012360216308306513
-6.303299962921855e-06,0.0012743789392555941,2.2246941099322734e-06,0.0005747126426696306,0.0007634408620912052,3.1759792969966646e-07,0.010999484604267109
5.561735261401636e-06,-0.0008476084533610607,8.713385242050572e-05,0.0005587690019799763,0.000607712272057846,-6.04948437523168e-08,0.01679073174138985
-2.002224694104589e-05,-0.0009191694471106796,-0.00239636633305643,0.0005409714516574024,0.000428253615750838,8.69613378939563e-08,0.011533917712341564
-1.63144234334448e-05,-0.0009866518352055445,-0.0016837226547943623,0.0005072302591768596,0.0005576566566407028,1.7014174805339275e-07,0.012017820785835888
-3.374119391916993e-05,-0.000896551724616133,-0.0014453096033896988,0.00048201705857619284,0.0004579162004449284,1.6257989258435347e-07,0.0070291398676046455
0.0,-0.0008839451245380744,-0.0014894327031114943,0.0004556915105005511,0.00035261401388209335,7.183762695587692e-08,0.01121166790570905
-1.63144234334448e-05,-0.0008505747122554359,-0.0015116796439580014,0.00044048943150166325,0.00023692991986651424,-5.671391601779751e-07,0.009271631851881606
-2.5954764553207635e-06,-0.0008535409711228586,-0.0018401928067009125,0.0004141638804894332,0.0008209121227141289,-1.3233247070819364e-07,0.013221423562321876
-4.968483500185377e-05,-0.014356692621665482,-0.006222098628183706,0.0005087133812235779,-3.4853539688541795e-05,-1.966082421950315e-07,0.03315925360138254
9.01001112347065e-05,0.00279569892457485,0.018806822395547453,0.00026622172691879466,-2.3730069744162697e-05,9.07422656284765e-08,0.007267596810516836
-8.1572117167224e-06,-0.00037189469783461973,0.00025991842794946296,0.0003618835791991025,0.00021616611290322098,-1.6257989258435312e-07,0.00657872374362285
5.561735261401636e-06,-0.0005687801264693573,-0.000955506117869947,0.0003470522765072296,0.00019911012253615002,5.709200879124951e-07,0.008172314020643091
-0.0020380085836505914,0.0016402930234438368,-0.0287181700446382,0.0003999139915759559,-0.0030777183501473886,-4.1350079818781084e-07,1.5440277170503849
-0.00020689655172413793,0.0035891731553705625,-0.0007923618837985519,0.00029810901150166964,-0.0011509084151279168,1.8904638672599148e-08,-0.14238192655338622
1.4831294030404363e-05,0.001188357434248821,0.0006295884319485045,0.0002662217250500688,-0.00028401928351501273,-3.4028349610678545e-07,-0.024646056400423028
-3.337041156840982e-06,-3.781979960499823e-05,-0.002449758991388878,0.0002576937296996649,0.0005906562845606253,3.554072070448646e-07,0.09040541863008643
-8.898776418242614e-06,-0.00027474972182755375,-0.004025213199735184,0.00025435668887653314,0.0002628846860289166,1.701417480533927e-07,0.0007272467508236609
-2.7067111605487954e-05,8.898776425726685e-06,0.000394512421417277,0.0002536151248498263,0.00012754912771968175,2.7222679688542834e-07,0.03295794700870069
1.8168335187245347e-05,2.7437893976510157e-05,0.00035446792757668903,0.00024916573494993704,0.0005220615504560622,-1.0964690430107515e-07,7.756165421126195e-17
-3.7078235076010924e-06,-0.00034260289208320636,-0.00015164998144782209,0.00024953651799777745,0.00026548016249166147,-5.747010156470154e-07,2.697796668217807e-16
-1.260659992584371e-05,-0.0003366703747289519,-0.0006662958843151657,0.00019836855256952498,0.00037411939541712977,-5.671391601779758e-08,-0.0012334763875167635
-3.337041156841153e-06,-0.0009050797179905564,-0.0027245087135138527,0.00022246941330366507,-0.00014015572738599653,-2.6466494141638866e-07,2.0907924178688005e-16
-1.7426770485725123e-05,-0.0002621431221722314,-0.002686688913273404,0.00021431219899888937,6.0066739555059795e-05,-3.2515978516870614e-07,-8.767839171707873e-17
-1.1123470522802761e-06,-0.0003878383387749455,-0.0005988134962088604,0.0002235817630478333,0.000334074898731923,1.0586597656655475e-07,5.395593336435614e-16
-1.705598813496453e-05,-0.00023248053397163004,-0.00023692992218439854,0.00019169447572859414,0.00033889506453838405,5.709200879124955e-07,1.0791186672871229e-16
-1.4831294030403955e-05,-0.00251538746762813,-0.0008568780126852538,0.00021876158756395134,-0.0007018909888765301,3.2137885743418567e-07,-1.1128411256398454e-16
1.2977382276603523e-05,-0.0028368557656944637,-0.0013863552094566874,0.00021913236587320448,-4.560622832036807e-05,-1.0964690430107495e-07,2.86640895998142e-16
-1.6314423433444788e-05,-0.0022180200223405203,-0.0004501297738781656,0.00020207638111235476,-0.0007430478305672927,-2.419793750092696e-07,-1.247730959050736e-16
-1.1494252873562539e-05,-0.0014467927325344785,0.000539117538128516,0.00020837968605117043,0.00043863552033370645,-2.1551288086763016e-07,3.1699110851559235e-16
1.7797552836484605e-05,0.0031523915462730824,-0.00035743418602524,0.000154245455839815,-9.084167626250202e-05,-4.537113281423811e-08,1.315175875756181e-16
-1.8539117538005123e-05,0.0011227289578910529,1.0752688179610668e-05,0.0002043010707230164,0.00015016685199110383,-4.423685449388211e-07,1.7535678343415746e-16
-3.2793545765859175e-06,0.00040469557113885084,-0.0006862267111367857,0.00014864472766194106,0.00012345464065078486,-1.728972069454112e-07,1.2339334061142406e-17
3.522432332220943e-05,-0.0003726362622973581,-0.0001983685574997989,0.00015609936714127678,0.00017426770358175628,4.915206054875721e-08,1.146563583992568e-16
1.9651464590285085e-05,-0.0009629217644800606,-0.0002439747863487368,0.00017500926700779587,0.0002017055987319222,-2.0795102539859077e-07,-5.3955933364356143e-17
-2.0022246941045187e-05,0.0006218020020246257,0.00027104189849603703,0.00013941417503892514,0.00012903225877642255,-1.3721703431283605e-23,-1.0791186672871229e-16
-1.4831294030403836e-06,0.0003299962919729748,1.6685205832754893e-05,0.00015795328057843203,0.00029106414413792377,-2.1929380860215064e-07,-2.124514876221523e-16
-1.4089729328883511e-05,-0.00021394141654390065,-0.0008290693364730938,0.00014720059061179935,0.00015684093437152606,1.6636082031887286e-07,-2.326849626337859e-16
3.8561364479050544e-05,-0.0003359288092506549,0.0005591397848914315,0.00013533555410457008,0.00021913236487207497,2.041700976640713e-07,2.529184376454194e-16
2.484241750092643e-05,0.00025435669267641873,-0.0006266221724532877,0.0001327400777753151,1.2977381245829468e-05,4.1968297853170213e-07,-1.7872902926942973e-16
-7.786429365962211e-06,-0.0029922135710389462,-0.004321839080700224,0.00015202076095662735,-0.0003110863929477137,1.134278320355951e-07,4.7211441693811623e-17
1.4831294030407788e-06,0.0003978494623575796,0.0022276603633785944,7.415646647384815e-05,0.00024582869632924813,-3.4028349610678516e-08,-2.8326865016286976e-16
-1.4460511679644017e-05,-0.0004423433446788408,-0.00011865035217817417,0.00014757137479418244,2.8550241290332667e-05,2.2685566407118627e-08,1.315175875756181e-16
-1.9280682239525417e-05,0.0005090841677985597,-0.000274008157403925,0.00010085279305896521,0.0002510196497219198,1.2098968750463455e-07,-1.719845375988852e-16
2.6325546903967168e-05,-0.00025806451635328626,-0.00015832406356961035,0.00011345939352615085,3.225806489432506e-05,-2.3441751954022997e-07,2.2594047096324136e-16
3.559510567296946e-05,-7.119021148340886e-05,6.266221742590259e-05,9.417870961069034e-05,9.158324095662093e-05,-1.361133984427137e-07,2.124514876221523e-16
7.786429365961935e-06,-0.0008220244718457168,-0.0010248424175923,8.305523826475089e-05,0.00010233592925472645,-6.049484375231739e-08,2.9675763350395877e-16
-2.410085279940621e-05,-0.0004167593622050961,-0.0006384872081116841,8.19429060734108e-05,3.4482759043371864e-05,2.4197937500926914e-07,-2.9675763350395877e-16
3.0033370411568658e-05,-3.893214706124645e-05,-0.00028253615145343227,0.00010122358611790782,0.00010752688338154299,1.512371093807935e-07,-2.630351751512362e-16
3.33704115684097e-05,-0.0005279940672540753,-0.00029996292179651214,9.825732707455869e-05,-0.00020022247181312978,-2.986932910270669e-07,-8.767839171707873e-17
1.0752688172043691e-05,-0.0005053763440405795,-0.0003196143863668397,9.529106636260923e-05,-2.929180331478571e-05,1.9660824219503094e-07,-2.529184376454194e-16
-4.004449388209144e-05,-0.0007749351133089848,1.3718947116924806e-05,9.529106002225509e-05,-0.00021357063523915528,4.537113281423798e-08,-1.247730959050736e-16
2.2246941045608792e-06,-0.0007282165367892413,-2.743789410487301e-05,8.305525321467881e-05,-0.00033741193882091817,-2.6088401368186887e-07,-1.4837881675197938e-16
-2.0763811642565912e-05,-0.00044605116766215287,0.0007360029662837017,9.60326330589534e-05,3.5965886696338836e-05,1.096469043010753e-07,-3.372245835272259e-17
3.077493511308867e-05,-0.00021319985148897987,0.0001876158695544767,0.00011160548576196396,5.59881355061146e-05,9.830412109751592e-08,1.82101275104702e-16
-2.5213199851686558e-05,-0.00042417500902105663,-0.0002647385984965608,8.305523826475089e-05,0.0002443455700111211,1.6257989258435302e-07,1.719845375988852e-16
-1.1865035224323491e-05,-0.00016388579887310177,0.00013904338157901807,7.526881161291224e-05,-2.113459241379816e-05,9.074226562847575e-08,-1.7535678343415746e-16
-1.2977382276603618e-05,-0.00030033370424674725,-0.002693733778218925,7.675195274749336e-05,-0.000315164997597332,3.3650256837226444e-07,-2.6977966682178072e-17
1.5943641082684415e-05,-0.0007137560249710161,-0.0012224694101756878,6.525768720798147e-05,-0.0003463107158843108,9.452319336299592e-08,-1.4163432508143488e-16
-1.1494252873563386e-05,-0.0014527252506907466,-0.0004427141270980883,8.083055699669475e-05,-5.376344249164987e-05,1.1720875977011493e-07,6.744491670544518e-18
-2.78086763070076e-05,5.487578793473178e-05,-0.0005661846493934024,4.6347797552834155e-05,-1.0381908921027504e-05,2.835695800889884e-07,2.73151912657053e-16
-6.674082313681964e-06,-0.0012706711159326516,-0.0008361142008232445,0.00011271783030034275,0.0001916944747942087,-3.4028349610678545e-07,1.146563583992568e-16
3.0033370411568837e-05,0.0007960697067257833,-1.3718946988383225e-05,4.412309532814891e-05,0.0001664812767296987,-7.183762695587706e-08,9.442288338762325e-17
-3.114571746384916e-05,-0.00021987393420980884,-0.0003385242860806121,8.008899417129742e-05,0.00022580645139043672,7.18376269558771e-08,-9.1050637552351e-17
-2.9662588060808727e-06,0.000509454949512196,0.0013073785686876604,4.931405466073381e-05,-4.078605690766847e-05,7.561855469039601e-08,1.0791186672871229e-16
1.8539117538005454e-06,0.001347052280100855,0.005025213199915821,6.525769895439049e-05,0.0001360771215350397,5.2932988283277746e-08,-6.744491670544518e-17
2.743789395624802e-05,0.0002154245459056643,0.0019117538004812043,8.194289132370512e-05,0.00012829069221356685,1.3611339844271417e-07,-4.350197127501214e-16
-4.963494299987261e-06,-0.0014617757568049952,-0.009496125271993243,5.934845272191326e-05,7.845523190085137e-05,1.6871185319798474e-07,1.6552329816434424e-16
2.7437893956247828e-05,-0.0004916573967754208,-0.0022080088987416215,2.6325546206895576e-05,0.00023692992233594176,6.049484375231748e-08,-4.046695002326711e-17
-1.520207638116447e-05,-0.00039265850980308326,0.0003874675566403113,7.007785728584373e-05,-2.1505377730803713e-05,1.247706152391537e-07,-2.697796668217807e-16
-5.3587875743115034e-06,-0.00046638198050706576,-0.0015913366269248491,7.957241977392217e-05,-0.00025412375743280255,1.4315701069803765e-07,6.650691112353372e-17
1.3552435323766838e-05,-8.316617805204806e-05,0.0011150285449137258,8.087744307976754e-05,8.041454327418908e-05,-1.0672851346757263e-07,-2.315485662591155e-16
1.0381905821283056e-05,-0.0002665925102629128,0.0005513533556982669,7.267333348165703e-05,0.00026733407252503425,9.830412109751542e-08,1.8547352093997425e-16
